time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-6.128437257330929,-7.5118705935540415,22.365086771072995,5.884110049857796,0.259939616817336,0.0,-5.336471109571637,-6.650175657030257,3.8895694186618726,-0.09061232213081424,0.055407459485137096,0.0,435.1891762663241,435.7035389207677,435.2088463279829,435.22993838883286
3.840000000000003,-6.453584369335097,-7.9181433156579075,22.595717602121415,5.878431173435196,0.2632678027568547,0.0,-5.502064941349404,-6.892776187931888,3.7971309338471255,-0.10426579316673423,0.05559403835836868,0.0,451.4098764251289,451.4269571377015,452.0059421468362,450.8963927951783
3.900000000000003,-6.788411483510186,-8.338620749855313,22.81952037603502,5.87218461753147,0.2670348161026119,0.0,-5.659198926226567,-7.123782581037495,3.662145217716055,-0.10379829075649184,0.07425496979783892,0.0,438.15676565537836,439.70872092217013,438.53539517949497,438.5646366960514
3.960000000000003,-7.134293993468632,-8.775348061747694,23.0402250963277,5.867034799699439,0.27228259562667567,0.0,-5.87045911097796,-7.434027278155304,3.6925805861432095,-0.06346781181961104,0.10565106146926757,0.0,496.2693233317582,498.5741996632365,495.16374722932403,498.1165907062801
4.020000000000002,-7.492312283883043,-9.22985891580929,23.260379265468615,5.863487300635381,0.27856411499323563,0.0,-6.06392002132933,-7.716597184227238,3.6443196522017063,-0.0516137362189426,0.10270306439370343,0.0,475.4476965329007,475.2304936919303,475.6964303768926,476.60132337509015
4.080000000000001,-7.862459529024811,-9.701992278492511,23.478700521643734,5.860743114611122,0.2846821832940609,0.0,-6.27469562024249,-8.02130486018713,3.631187403101922,-0.036013216741329776,0.10045643601387487,0.0,491.1536960640909,490.99492301086786,490.1348355453085,491.29215888383067
4.14,-8.243493903867801,-10.189868778252755,23.690164126065493,5.858962405083895,0.2911063510267162,0.0,-6.427085922438326,-8.241921726794548,3.4172091341676087,-0.019330359215869605,0.11778368168575695,0.0,424.2399174520008,425.73609773754276,423.4325462412515,424.86545708181706
4.199999999999998,-8.633498105695805,-10.69069823446652,23.887778338250655,5.857582123519396,0.2986243778040496,0.0,-6.573786426765548,-8.453154449601792,3.1697148464524796,-0.0316086977033708,0.1371842761680821,0.0,412.5360448025193,414.261502640691,412.5664810586519,411.4804321951831
4.259999999999997,-9.032140595317978,-11.203936488460826,24.06956202310604,5.8561834219708935,0.3072301058947433,0.0,-6.715101348477297,-8.655651801305936,2.8896192843874826,-0.010450211857098605,0.15364647855820643,0.0,400.12215485598773,401.64003422575433,399.1615216989923,401.08832194889925
4.319999999999996,-9.441092694248525,-11.731658484438832,24.239257441443346,5.855190694721731,0.31626275870766385,0.0,-6.917327560255979,-8.935428100015748,2.765540887695596,-0.03295584515964731,0.1434881840061086,0.0,460.2051162742108,459.42052182884436,460.7351462036057,458.9518206492918
